id,y
7826,0
7827,1
7828,1
7829,1
7830,1
7831,1
7832,1
7833,1
7834,1
7835,1
7836,0
7837,1
7838,0
7839,1
7840,1
7841,1
7842,0
7843,1
7844,1
7845,1
7846,1
7847,0
7848,1
7849,1
7850,1
7851,0
7852,1
7853,1
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,0
7862,1
7863,0
7864,1
7865,1
7866,0
7867,1
7868,1
7869,0
7870,1
7871,1
7872,0
7873,1
7874,1
7875,0
7876,0
7877,1
7878,1
7879,1
7880,1
7881,0
7882,1
7883,1
7884,1
7885,1
7886,1
7887,0
7888,1
7889,1
7890,1
7891,0
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,0
7899,0
7900,1
7901,1
7902,1
7903,1
7904,1
7905,1
7906,0
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,1
7914,0
7915,1
7916,1
7917,0
7918,1
7919,1
7920,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,1
7927,1
7928,1
7929,1
7930,1
7931,0
7932,1
7933,0
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,0
7942,1
7943,1
7944,0
7945,1
7946,0
7947,0
7948,1
7949,1
7950,0
7951,1
7952,0
7953,1
7954,1
7955,1
7956,1
7957,0
7958,1
7959,0
7960,1
7961,0
7962,1
7963,0
7964,1
7965,1
7966,1
7967,1
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,1
7975,1
7976,0
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,0
7986,1
7987,0
7988,0
7989,1
7990,0
7991,1
7992,0
7993,1
7994,1
7995,0
7996,1
7997,0
7998,0
7999,1
8000,1
8001,1
8002,1
8003,1
8004,0
8005,1
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,0
8013,1
8014,1
8015,0
8016,0
8017,1
8018,0
8019,1
8020,0
8021,1
8022,1
8023,0
8024,1
8025,0
8026,1
8027,0
8028,1
8029,1
8030,1
8031,0
8032,1
8033,1
8034,1
8035,1
8036,1
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,0
8044,1
8045,0
8046,1
8047,1
8048,1
8049,1
8050,0
8051,1
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8061,1
8062,1
8063,0
8064,1
8065,1
8066,0
8067,1
8068,1
8069,1
8070,0
8071,1
8072,1
8073,0
8074,1
8075,0
8076,0
8077,1
8078,1
8079,0
8080,0
8081,0
8082,1
8083,0
8084,1
8085,1
8086,1
8087,0
8088,1
8089,0
8090,1
8091,1
8092,1
8093,1
8094,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,0
8108,1
8109,1
8110,1
8111,1
8112,1
8113,1
8114,1
8115,0
8116,1
8117,0
8118,1
8119,1
8120,1
8121,1
8122,1
8123,1
8124,1
8125,1
8126,1
8127,1
8128,1
8129,1
8130,1
8131,0
8132,0
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8139,1
8140,1
8141,0
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,0
8149,1
8150,0
8151,0
8152,1
8153,1
8154,0
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,0
8162,1
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,1
8171,1
8172,0
8173,1
8174,1
8175,1
8176,0
8177,1
8178,1
8179,0
8180,1
8181,1
8182,1
8183,0
8184,1
8185,1
8186,1
8187,1
8188,0
8189,1
8190,1
8191,1
8192,0
8193,1
8194,1
8195,1
8196,1
8197,1
8198,0
8199,1
8200,0
8201,0
8202,1
8203,0
8204,0
8205,1
8206,1
8207,1
8208,1
8209,1
8210,0
8211,1
8212,0
8213,1
8214,0
8215,1
8216,1
8217,1
8218,1
8219,1
8220,0
8221,1
8222,1
8223,0
8224,1
8225,1
8226,0
8227,1
8228,1
8229,1
8230,1
8231,0
8232,0
8233,1
8234,0
8235,0
8236,0
8237,0
8238,0
8239,1
8240,1
8241,1
8242,0
8243,0
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,1
8258,1
8259,0
8260,1
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,0
8268,1
8269,0
8270,0
8271,1
8272,0
8273,0
8274,0
8275,1
8276,0
8277,1
8278,0
8279,1
8280,1
8281,1
8282,0
8283,1
8284,0
8285,1
8286,1
8287,1
8288,0
8289,1
8290,1
8291,1
8292,1
8293,1
8294,0
8295,1
8296,1
8297,1
8298,0
8299,0
8300,1
8301,1
8302,1
8303,1
8304,0
8305,0
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8312,0
8313,1
8314,0
8315,1
8316,1
8317,0
8318,1
8319,1
8320,1
8321,1
8322,0
8323,1
8324,1
8325,0
8326,1
8327,0
8328,1
8329,1
8330,1
8331,0
8332,1
8333,1
8334,1
8335,1
8336,1
8337,1
8338,1
8339,1
8340,0
8341,1
8342,1
8343,0
8344,1
8345,0
8346,1
8347,0
8348,0
8349,1
8350,1
8351,1
8352,0
8353,1
8354,0
8355,1
8356,0
8357,1
8358,0
8359,0
8360,0
8361,1
8362,0
8363,0
8364,0
8365,1
8366,1
8367,1
8368,1
8369,0
8370,0
8371,1
8372,1
8373,1
8374,1
8375,1
8376,1
8377,1
8378,1
8379,0
8380,1
8381,0
8382,0
8383,0
8384,1
8385,1
8386,1
8387,0
8388,1
8389,1
8390,1
8391,0
8392,0
8393,0
8394,0
8395,0
8396,1
8397,1
8398,1
8399,0
8400,0
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,0
8409,0
8410,1
8411,1
8412,1
8413,1
8414,0
8415,1
8416,1
8417,1
8418,0
8419,1
8420,1
8421,1
8422,0
8423,0
8424,1
8425,1
8426,0
8427,1
8428,1
8429,1
8430,0
8431,0
8432,1
8433,1
8434,1
8435,0
8436,1
8437,1
8438,1
8439,1
8440,1
8441,1
8442,1
8443,1
8444,1
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,1
8452,0
8453,1
8454,0
8455,1
8456,1
8457,0
8458,1
8459,1
8460,0
8461,0
8462,1
8463,1
8464,1
8465,1
8466,1
8467,0
8468,1
8469,1
8470,0
8471,1
8472,0
8473,1
8474,0
8475,0
8476,0
8477,1
8478,1
8479,1
8480,1
8481,1
8482,0
8483,1
8484,1
8485,1
8486,1
8487,0
8488,0
8489,1
8490,1
8491,1
8492,1
8493,1
8494,1
8495,1
8496,1
8497,0
8498,1
8499,1
8500,1
8501,1
8502,1
8503,1
8504,1
8505,1
8506,1
8507,1
8508,1
8509,1
8510,0
8511,1
8512,1
8513,1
8514,0
8515,1
8516,0
8517,1
8518,1
8519,1
8520,1
8521,0
8522,1
8523,0
8524,0
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,0
8532,0
8533,1
8534,1
8535,0
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,0
8544,1
8545,1
8546,0
8547,1
8548,0
8549,1
8550,0
8551,0
8552,1
8553,1
8554,0
8555,0
8556,1
8557,1
8558,0
8559,1
8560,0
8561,1
8562,0
8563,0
8564,0
8565,1
8566,1
8567,1
8568,1
8569,0
8570,1
8571,0
8572,0
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,0
8580,1
8581,1
8582,1
8583,1
8584,1
8585,0
8586,1
8587,0
8588,0
8589,1
8590,1
8591,0
8592,1
8593,1
8594,1
8595,0
8596,1
8597,1
8598,1
8599,1
8600,1
8601,1
8602,0
8603,0
8604,0
8605,1
8606,1
8607,1
8608,1
8609,1
8610,1
8611,0
8612,0
8613,1
8614,0
8615,1
8616,1
8617,1
8618,0
8619,1
8620,0
8621,1
8622,0
8623,1
8624,1
8625,1
8626,0
8627,1
8628,1
8629,1
8630,1
8631,0
8632,0
8633,1
8634,0
8635,1
8636,1
8637,1
8638,1
8639,1
8640,0
8641,1
8642,1
8643,0
8644,1
8645,0
8646,0
8647,1
8648,1
8649,0
8650,0
8651,1
8652,1
8653,1
8654,1
8655,1
8656,1
8657,1
8658,1
8659,1
8660,0
8661,0
8662,1
8663,1
8664,1
8665,1
8666,1
8667,1
8668,1
8669,0
8670,0
8671,1
8672,1
8673,1
8674,1
8675,0
8676,1
8677,1
8678,1
8679,1
8680,1
8681,1
8682,1
8683,1
8684,0
8685,1
8686,1
8687,1
8688,1
8689,1
8690,0
8691,0
8692,1
8693,1
8694,1
8695,1
8696,0
8697,0
8698,1
8699,0
8700,1
8701,1
8702,1
8703,0
8704,0
8705,0
8706,0
8707,0
8708,1
8709,1
8710,1
8711,1
8712,1
8713,1
8714,1
8715,0
8716,1
8717,1
8718,0
8719,1
8720,1
8721,1
8722,1
8723,1
8724,1
8725,1
8726,1
8727,0
8728,1
8729,1
8730,1
8731,0
8732,0
8733,0
8734,0
8735,1
8736,1
8737,1
8738,1
8739,1
8740,0
8741,0
8742,1
8743,1
8744,1
8745,1
8746,1
8747,0
8748,0
8749,1
8750,0
8751,1
8752,1
8753,1
8754,0
8755,1
8756,1
8757,1
8758,1
8759,1
8760,1
8761,1
8762,1
8763,0
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,0
8772,1
8773,1
8774,1
8775,1
8776,1
8777,1
8778,0
8779,1
8780,0
8781,0
8782,0
8783,1
8784,1
8785,1
8786,1
8787,1
8788,0
8789,1
8790,0
8791,0
8792,1
8793,0
8794,1
8795,1
8796,0
8797,1
8798,1
8799,1
8800,1
8801,0
8802,1
8803,0
8804,1
8805,1
8806,0
8807,1
8808,1
8809,1
8810,1
8811,1
8812,1
8813,0
8814,1
8815,1
8816,1
8817,1
8818,1
8819,0
8820,1
8821,1
8822,0
8823,0
8824,1
8825,0
8826,1
8827,1
8828,0
8829,0
8830,0
8831,1
8832,1
8833,0
8834,1
8835,1
8836,0
8837,1
8838,1
8839,1
8840,1
8841,1
8842,0
8843,0
8844,1
8845,1
8846,1
8847,1
8848,1
8849,1
8850,1
8851,0
8852,1
8853,1
8854,1
8855,1
8856,1
8857,1
8858,0
8859,1
8860,1
8861,0
8862,1
8863,1
8864,1
8865,1
8866,1
8867,1
8868,1
8869,1
8870,1
8871,1
8872,0
8873,0
8874,0
8875,1
8876,0
8877,0
8878,1
8879,0
8880,1
8881,1
8882,1
8883,1
8884,0
8885,1
8886,1
8887,0
8888,0
8889,0
8890,1
8891,1
8892,0
8893,1
8894,1
8895,1
8896,0
8897,0
8898,1
8899,1
8900,1
8901,0
8902,0
8903,1
8904,0
8905,1
8906,1
8907,0
8908,1
8909,1
8910,1
8911,1
8912,1
8913,1
8914,1
8915,0
8916,0
8917,1
8918,1
8919,1
8920,0
8921,1
8922,1
8923,0
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,0
8931,1
8932,0
8933,1
8934,1
8935,0
8936,1
8937,1
8938,0
8939,1
8940,0
8941,0
8942,1
8943,1
8944,1
8945,1
8946,0
8947,1
8948,0
8949,0
8950,0
8951,0
8952,0
8953,1
8954,0
8955,1
8956,1
8957,1
8958,0
8959,1
8960,1
8961,1
8962,1
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,1
8972,0
8973,0
8974,1
8975,1
8976,0
8977,0
8978,0
8979,1
8980,1
8981,1
8982,1
8983,1
8984,1
8985,1
8986,1
8987,1
8988,0
8989,1
8990,1
8991,0
8992,1
8993,1
8994,1
8995,1
8996,0
8997,1
8998,1
8999,1
9000,0
9001,0
9002,1
9003,0
9004,1
9005,1
9006,1
9007,1
9008,1
9009,0
9010,0
9011,1
9012,0
9013,1
9014,1
9015,1
9016,1
9017,0
9018,1
9019,1
9020,1
9021,1
9022,1
9023,1
9024,0
9025,1
9026,1
9027,1
9028,0
9029,1
9030,1
9031,1
9032,1
9033,1
9034,0
9035,1
9036,0
9037,1
9038,1
9039,0
9040,1
9041,0
9042,1
9043,0
9044,1
9045,1
9046,1
9047,0
9048,1
9049,1
9050,1
9051,0
9052,1
9053,1
9054,1
9055,0
9056,1
9057,1
9058,1
9059,1
9060,1
9061,0
9062,0
9063,1
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,1
9073,1
9074,1
9075,1
9076,1
9077,1
9078,1
9079,0
9080,0
9081,1
9082,1
9083,1
9084,1
9085,1
9086,0
9087,0
9088,1
9089,1
9090,1
9091,1
9092,1
9093,1
9094,1
9095,1
9096,0
9097,1
9098,1
9099,1
9100,0
9101,1
9102,1
9103,1
9104,1
9105,1
9106,1
9107,0
9108,1
9109,1
9110,1
9111,0
9112,0
9113,1
9114,1
9115,0
9116,0
9117,1
9118,1
9119,1
9120,1
9121,1
9122,1
9123,1
9124,1
9125,1
9126,1
9127,1
9128,1
9129,1
9130,0
9131,0
9132,0
9133,1
9134,1
9135,1
9136,1
9137,0
9138,0
9139,1
9140,1
9141,0
9142,1
9143,1
9144,1
9145,1
9146,1
9147,0
9148,1
9149,1
9150,1
9151,0
9152,1
9153,1
9154,1
9155,0
9156,1
9157,1
9158,0
9159,1
9160,0
9161,0
9162,1
9163,1
9164,1
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9171,1
9172,0
9173,1
9174,1
9175,1
9176,1
9177,0
9178,1
9179,1
9180,1
9181,1
9182,1
9183,0
9184,1
9185,1
9186,1
9187,1
9188,0
9189,1
9190,0
9191,1
9192,0
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,0
9200,1
9201,1
9202,1
9203,1
9204,0
9205,1
9206,1
9207,1
9208,1
9209,1
9210,1
9211,1
9212,0
9213,0
9214,0
9215,0
9216,0
9217,1
9218,0
9219,0
9220,1
9221,1
9222,0
9223,1
9224,1
9225,1
9226,1
9227,1
9228,0
9229,1
9230,1
9231,0
9232,0
9233,1
9234,1
9235,1
9236,1
9237,1
9238,1
9239,0
9240,1
9241,1
9242,0
9243,1
9244,1
9245,1
9246,0
9247,0
9248,0
9249,1
9250,1
9251,1
9252,1
9253,1
9254,1
9255,1
9256,0
9257,1
9258,1
9259,1
9260,1
9261,1
9262,0
9263,1
9264,1
9265,0
9266,1
9267,1
9268,1
9269,1
9270,0
9271,1
9272,1
9273,0
9274,1
9275,1
9276,1
9277,0
9278,0
9279,1
9280,1
9281,0
9282,1
9283,1
9284,1
9285,1
9286,1
9287,0
9288,1
9289,1
9290,1
9291,1
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,0
9299,1
9300,0
9301,0
9302,0
9303,0
9304,1
9305,1
9306,0
9307,1
9308,1
9309,0
9310,1
9311,1
9312,0
9313,1
9314,1
9315,0
9316,0
9317,1
9318,0
9319,1
9320,1
9321,1
9322,0
9323,1
9324,1
9325,1
9326,1
9327,1
9328,0
9329,0
9330,0
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,0
9338,1
9339,0
9340,1
9341,1
9342,1
9343,0
9344,1
9345,1
9346,0
9347,1
9348,1
9349,1
9350,0
9351,0
9352,1
9353,1
9354,1
9355,0
9356,0
9357,1
9358,1
9359,0
9360,1
9361,0
9362,1
9363,1
9364,0
9365,0
9366,1
9367,1
9368,1
9369,1
9370,0
9371,1
9372,1
9373,0
9374,1
9375,0
9376,1
9377,0
9378,1
9379,1
9380,1
9381,1
9382,0
9383,0
9384,0
9385,0
9386,1
9387,1
9388,0
9389,1
9390,1
9391,0
9392,0
9393,1
9394,1
9395,1
9396,1
9397,1
9398,0
9399,1
9400,1
9401,1
9402,1
9403,0
9404,1
9405,1
9406,0
9407,1
9408,1
9409,0
9410,0
9411,1
9412,1
9413,1
9414,1
9415,0
9416,1
9417,0
9418,1
9419,0
9420,1
9421,0
9422,1
9423,1
9424,1
9425,1
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,1
9434,1
9435,1
9436,1
9437,0
9438,1
9439,1
9440,1
9441,1
9442,1
9443,0
9444,0
9445,0
9446,1
9447,0
9448,1
9449,0
9450,0
9451,0
9452,1
9453,1
9454,1
9455,1
9456,0
9457,1
9458,0
9459,1
9460,1
9461,1
9462,1
9463,1
9464,1
9465,1
9466,0
9467,1
9468,1
9469,0
9470,1
9471,0
9472,1
9473,1
9474,0
9475,1
9476,0
9477,1
9478,1
9479,0
9480,1
9481,0
9482,1
9483,0
9484,1
9485,1
9486,0
9487,0
9488,0
9489,0
9490,1
9491,1
9492,1
9493,0
9494,0
9495,1
9496,0
9497,1
9498,1
9499,1
9500,1
9501,1
9502,1
9503,0
9504,1
9505,1
9506,1
9507,1
9508,1
9509,1
9510,1
9511,1
9512,0
9513,0
9514,1
9515,1
9516,0
9517,0
9518,1
9519,1
9520,1
9521,0
9522,0
9523,1
9524,1
9525,1
9526,1
9527,1
9528,0
9529,1
9530,0
9531,1
9532,1
9533,0
9534,1
9535,1
9536,1
9537,1
9538,0
9539,0
9540,1
9541,1
9542,0
9543,0
9544,1
9545,1
9546,1
9547,0
9548,0
9549,0
9550,1
9551,1
9552,0
9553,0
9554,0
9555,1
9556,0
9557,1
9558,1
9559,1
9560,0
9561,0
9562,1
9563,1
9564,0
9565,1
9566,0
9567,0
9568,0
9569,1
9570,1
9571,1
9572,0
9573,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,1
9580,1
9581,0
9582,1
9583,0
9584,1
9585,0
9586,1
9587,0
9588,1
9589,1
9590,1
9591,1
9592,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,0
9599,0
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,0
9609,1
9610,1
9611,1
9612,1
9613,0
9614,1
9615,0
9616,0
9617,0
9618,0
9619,1
9620,1
9621,1
9622,0
9623,0
9624,0
9625,1
9626,1
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,1
9634,1
9635,1
9636,1
9637,1
9638,1
9639,0
9640,1
9641,0
9642,0
9643,1
9644,1
9645,0
9646,0
9647,1
9648,1
9649,0
9650,0
9651,1
9652,1
9653,1
9654,1
9655,1
9656,1
9657,1
9658,1
9659,1
9660,1
9661,1
9662,1
9663,0
9664,1
9665,1
9666,0
9667,0
9668,1
9669,1
9670,1
9671,1
9672,1
9673,1
9674,1
9675,1
9676,1
9677,1
9678,1
9679,0
9680,1
9681,0
9682,1
9683,1
9684,1
9685,0
9686,1
9687,0
9688,1
9689,1
9690,0
9691,1
9692,1
9693,1
9694,0
9695,1
9696,0
9697,1
9698,0
9699,1
9700,1
9701,0
9702,1
9703,1
9704,1
9705,0
9706,1
9707,0
9708,0
9709,1
9710,1
9711,1
9712,1
9713,0
9714,1
9715,1
9716,0
9717,0
9718,1
9719,0
9720,1
9721,1
9722,1
9723,0
9724,0
9725,1
9726,1
9727,0
9728,1
9729,1
9730,1
9731,1
9732,1
9733,1
9734,1
9735,0
9736,1
9737,0
9738,1
9739,1
9740,1
9741,1
9742,0
9743,1
9744,1
9745,0
9746,0
9747,1
9748,1
9749,0
9750,0
9751,1
9752,0
9753,0
9754,1
9755,1
9756,1
9757,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9764,1
9765,1
9766,1
9767,1
9768,1
9769,1
9770,1
9771,1
9772,1
9773,1
9774,0
9775,0
9776,1
9777,1
9778,1
9779,0
9780,1
9781,1
9782,1
9783,1
9784,1
9785,1
9786,1
9787,0
9788,1
9789,0
9790,1
9791,1
9792,0
9793,1
9794,1
9795,0
9796,1
9797,1
9798,1
9799,0
9800,1
9801,0
9802,0
9803,1
9804,1
9805,0
9806,1
9807,1
9808,1
9809,0
9810,1
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,1
9818,0
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,1
9829,1
9830,0
9831,0
9832,1
9833,1
9834,1
9835,1
9836,0
9837,1
9838,1
9839,0
9840,0
9841,0
9842,1
9843,1
9844,0
9845,1
9846,1
9847,0
9848,1
9849,1
9850,1
9851,0
9852,1
9853,1
9854,1
9855,0
9856,1
9857,1
9858,0
9859,1
9860,1
9861,1
9862,1
9863,1
9864,0
9865,0
9866,1
9867,1
9868,0
9869,1
9870,1
9871,1
9872,1
9873,1
9874,1
9875,1
9876,1
9877,1
9878,0
9879,1
9880,0
9881,1
9882,0
9883,0
9884,1
9885,0
9886,0
9887,0
9888,1
9889,1
9890,1
9891,1
9892,1
9893,1
9894,1
9895,1
9896,0
9897,0
9898,0
9899,1
9900,1
9901,0
9902,1
9903,1
9904,1
9905,0
9906,1
9907,1
9908,0
9909,1
9910,1
9911,0
9912,0
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,1
9921,0
9922,0
9923,1
9924,1
9925,0
9926,0
9927,0
9928,1
9929,0
9930,1
9931,1
9932,1
9933,1
9934,0
9935,1
9936,1
9937,0
9938,1
9939,1
9940,1
9941,0
9942,0
9943,1
9944,1
9945,0
9946,0
9947,0
9948,0
9949,1
9950,1
9951,1
9952,1
9953,1
9954,0
9955,0
9956,1
9957,1
9958,0
9959,1
9960,1
9961,1
9962,1
9963,0
9964,1
9965,0
9966,1
9967,0
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,1
9976,1
9977,1
9978,0
9979,0
9980,1
9981,1
9982,1
9983,1
9984,1
9985,0
9986,0
9987,1
9988,1
9989,1
9990,0
9991,0
9992,1
9993,1
9994,1
9995,1
9996,1
9997,0
9998,1
9999,1
10000,1
10001,1
10002,1
10003,1
10004,1
10005,1
10006,1
10007,0
10008,1
10009,0
10010,1
10011,1
10012,1
10013,1
10014,1
10015,1
10016,1
10017,1
10018,1
10019,1
10020,1
10021,1
10022,1
10023,0
10024,1
10025,0
10026,1
10027,0
10028,1
10029,0
10030,1
10031,0
10032,1
10033,1
10034,1
10035,1
10036,1
10037,0
10038,1
10039,1
10040,1
10041,1
10042,0
10043,1
10044,1
10045,1
10046,0
10047,1
10048,0
10049,0
10050,1
10051,0
10052,1
10053,0
10054,0
10055,1
10056,1
10057,0
10058,1
10059,1
10060,1
10061,0
10062,1
10063,0
10064,1
10065,1
10066,1
10067,1
10068,1
10069,0
10070,1
10071,1
10072,1
10073,1
10074,1
10075,1
10076,0
10077,0
10078,1
10079,1
10080,1
10081,1
10082,1
10083,1
10084,0
10085,1
10086,1
10087,1
10088,1
10089,1
10090,1
10091,1
10092,0
10093,1
10094,1
10095,1
10096,0
10097,1
10098,1
10099,0
10100,1
10101,1
10102,0
10103,1
10104,1
10105,1
10106,0
10107,1
10108,0
10109,0
10110,1
10111,1
10112,1
10113,0
10114,1
10115,1
10116,1
10117,1
10118,1
10119,1
10120,1
10121,1
10122,0
10123,1
10124,0
10125,1
10126,1
10127,1
10128,1
10129,1
10130,1
10131,1
10132,1
10133,1
10134,1
10135,1
10136,0
10137,0
10138,1
10139,1
10140,1
10141,0
10142,1
10143,1
10144,1
10145,1
10146,1
10147,1
10148,0
10149,1
10150,1
10151,1
10152,1
10153,1
10154,1
10155,0
10156,0
10157,1
10158,1
10159,1
10160,1
10161,0
10162,1
10163,0
10164,1
10165,1
10166,1
10167,1
10168,1
10169,1
10170,1
10171,1
10172,1
10173,1
10174,0
10175,1
10176,0
10177,1
10178,0
10179,1
10180,1
10181,1
10182,0
10183,1
10184,0
10185,0
10186,1
10187,0
10188,1
10189,1
10190,1
10191,0
10192,0
10193,1
10194,1
10195,1
10196,1
10197,1
10198,0
10199,1
10200,0
10201,1
10202,0
10203,0
10204,0
10205,1
10206,0
10207,1
10208,1
10209,1
10210,0
10211,1
10212,1
10213,1
10214,0
10215,1
10216,1
10217,0
10218,1
10219,1
10220,1
10221,1
10222,0
10223,1
10224,1
10225,1
10226,1
10227,1
10228,1
10229,1
10230,1
10231,0
10232,1
10233,1
10234,1
10235,0
10236,0
10237,1
10238,1
10239,0
10240,1
10241,0
10242,1
10243,0
10244,1
10245,1
10246,1
10247,0
10248,1
10249,1
10250,1
10251,1
10252,1
10253,1
10254,1
10255,1
10256,0
10257,1
10258,1
10259,1
10260,1
10261,1
10262,0
10263,1
10264,1
10265,1
10266,1
10267,1
10268,1
10269,1
10270,1
10271,1
10272,0
10273,1
10274,1
10275,0
10276,1
10277,1
10278,1
10279,1
10280,1
10281,1
10282,1
10283,1
10284,1
10285,1
10286,1
10287,0
10288,1
10289,1
10290,1
10291,1
10292,1
10293,1
10294,1
10295,0
10296,0
10297,1
10298,1
10299,0
10300,1
10301,1
10302,0
10303,0
10304,1
10305,0
10306,0
10307,1
10308,0
10309,1
10310,1
10311,1
10312,1
10313,0
10314,0
10315,1
10316,1
10317,0
10318,1
10319,1
10320,0
10321,1
10322,1
10323,1
10324,0
10325,1
10326,1
10327,0
10328,1
10329,0
10330,1
10331,1
10332,1
10333,1
10334,1
10335,1
10336,0
10337,0
10338,1
10339,1
10340,1
10341,1
10342,1
10343,1
10344,1
10345,1
10346,1
10347,1
10348,1
10349,1
10350,0
10351,1
10352,1
10353,0
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,1
10361,1
10362,1
10363,1
10364,0
10365,1
10366,0
10367,1
10368,1
10369,0
10370,1
10371,1
10372,1
10373,1
10374,1
10375,1
10376,0
10377,0
10378,1
10379,0
10380,1
10381,1
10382,1
10383,1
10384,1
10385,0
10386,0
10387,1
10388,1
10389,1
10390,0
10391,1
10392,1
10393,0
10394,1
10395,0
10396,1
10397,1
10398,1
10399,0
10400,1
10401,1
10402,1
10403,1
10404,1
10405,1
10406,0
10407,1
10408,1
10409,1
10410,1
10411,1
10412,1
10413,1
10414,1
10415,1
10416,1
10417,1
10418,1
10419,0
10420,1
10421,1
10422,1
10423,1
10424,1
10425,1
10426,1
10427,1
10428,1
10429,0
10430,1
10431,0
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,0
10440,1
10441,1
10442,1
10443,0
10444,1
10445,0
10446,1
10447,1
10448,0
10449,1
10450,0
10451,1
10452,1
10453,0
10454,1
10455,1
10456,1
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,1
10464,1
10465,0
10466,1
10467,1
10468,0
10469,1
10470,1
10471,1
10472,1
10473,1
10474,1
10475,1
10476,1
10477,1
10478,1
10479,1
10480,1
10481,0
10482,1
10483,1
10484,1
10485,1
10486,0
10487,1
10488,1
10489,1
10490,1
10491,0
10492,0
10493,1
10494,1
10495,1
10496,1
10497,0
10498,0
10499,1
10500,1
10501,0
10502,1
10503,1
10504,0
10505,1
10506,1
10507,1
10508,1
10509,1
10510,0
10511,1
10512,0
10513,0
10514,1
10515,0
10516,1
10517,1
10518,0
10519,1
10520,1
10521,1
10522,1
10523,0
10524,1
10525,1
10526,1
10527,1
10528,1
10529,0
10530,1
10531,1
10532,1
10533,1
10534,0
10535,0
10536,0
10537,1
10538,0
10539,1
10540,1
10541,0
10542,1
10543,1
10544,1
10545,0
10546,1
10547,1
10548,0
10549,1
10550,1
10551,1
10552,0
10553,1
10554,0
10555,1
10556,1
10557,1
10558,0
10559,0
10560,1
10561,1
10562,1
10563,1
10564,1
10565,1
10566,1
10567,1
10568,1
10569,1
10570,1
10571,0
10572,1
10573,0
10574,1
10575,1
10576,1
10577,1
10578,0
10579,1
10580,0
10581,1
10582,0
10583,1
10584,1
10585,1
10586,0
10587,1
10588,0
10589,1
10590,1
10591,0
10592,0
10593,1
10594,0
10595,0
10596,1
10597,0
10598,1
10599,1
10600,0
10601,1
10602,1
10603,1
10604,0
10605,0
10606,1
10607,1
10608,0
10609,0
10610,1
10611,1
10612,1
10613,1
10614,0
10615,1
10616,0
10617,0
10618,1
10619,1
10620,0
10621,1
10622,1
10623,1
10624,0
